"","my_timestamp","my_date","camp","my_time","time_decimal","delta_et_value_hydrogen","delta_et_se_hydrogen","slope_estimate_hydrogen","r.squared_hydrogen","F_test_p.value_hydrogen","delta_et_value_oxygen","delta_et_se_oxygen","slope_estimate_oxygen","r.squared_oxygen","F_test_p.value_oxygen","air_sample_size","air_water_mean","air_water_sd","air_hydrogen_mean","air_hydrogen_sd","air_oxygen_mean","air_oxygen_sd","my_timestamp_hourly","Rn","Tair","RH","specific_humidity","vpd","wind_speed","max_wind_speed","ET","P_mm","south_5"
"1",2016-06-04 14:00:00,2016-06-04,"Campaign_1","14:00",14,-27.3037884310732,0.806482292749437,-1327.65620023487,0.947149977951331,1.35364213600461e-193,-9.19634950329081,0.270718143934777,-122.5516588968,0.575403257678979,9.51645552283763e-58,302,22.5197599473889,1.0304337419242,-86.3794935786533,2.71752551191046,-14.6494371814513,0.321832882373661,2016-06-04 14:00:00,663.1473,30.09972,34.82166667,0.00949850240618843,2774.58049597422,3.99168599909642,8.85649785676626,0.427660719084437,0,0.30695
"2",2016-06-04 15:00:00,2016-06-04,"Campaign_1","15:00",15,-63.0318001025471,0.805699147551983,-549.723255019865,0.779459520584323,4.72162358978687e-108,-8.61116360396331,0.258921462874627,-130.350336836117,0.658026563263877,2.99886866577789e-77,325,20.2426986003074,0.831646385856654,-90.2327416241873,1.22660713011744,-15.0610488093422,0.316554581506241,2016-06-04 15:00:00,515.3258,30.192195,30.82,0.00845503330479212,2959.61319254829,3.47384597915609,7.94590851937864,0.515306355410396,0,0.304825
"3",2016-06-04 16:00:00,2016-06-04,"Campaign_1","16:00",16,-61.3236450460436,1.56122577120524,-567.606226815155,0.527427823959266,5.50196240703582e-56,-8.2125897307204,0.483646532474495,-132.769333895737,0.38887031151168,2.1991907710872e-37,334,18.8996174324487,0.40486433143164,-91.3697256982513,0.863858859755116,-15.2406981726497,0.235327424309178,2016-06-04 16:00:00,489.22165,30.528,25.288333335,0.00707211207521579,3257.93610420217,4.28504496726773,11.2906633528434,0.445145389625286,0,0.3024875
"4",2016-06-04 17:00:00,2016-06-04,"Campaign_1","17:00",17,-45.2448680035845,3.00518323791308,-819.803061536358,0.415806181244109,2.72433348154379e-42,-4.14443801682279,0.607901085624033,-203.854065800434,0.518199501052243,8.12307498727289e-57,348,17.3940240414404,0.362199621650861,-92.3957204301657,1.46122980244674,-15.8690746083252,0.325480772787144,2016-06-04 17:00:00,332.5967,29.874835,24.7275,0.00665666891450233,3162.41577121193,4.47612961789293,11.5323516461883,0.397548518591334,0,0.30015
"5",2016-06-04 18:00:00,2016-06-04,"Campaign_1","18:00",18,-54.169509019113,1.81617546129616,-632.197424287329,0.540452121917171,4.67797868124955e-61,-7.63592573328021,0.520981302537197,-138.019454379049,0.405185840581406,2.19130621355589e-41,352,17.1656874519039,0.311498075277893,-91.0107244722458,0.908209376725598,-15.6789899093712,0.228994498402969,2016-06-04 18:00:00,167.5999,28.916045,25.441666665,0.0064807124231084,2964.15141338644,4.23892178410127,10.4014870273771,0.263900925933104,0,0.2995125
"6",2016-06-06 13:00:00,2016-06-06,"Campaign_1","13:00",13,-69.3634681893657,1.20332812727452,-401.629518401077,0.46908809326557,7.05340080975464e-47,-8.79513621913545,0.389404781073311,-118.430897861975,0.423175218279677,5.75403100496014e-41,329,19.654194218493,0.488506880661095,-89.8109137719633,0.745242593304193,-14.8245967751512,0.231368460625968,2016-06-06 13:00:00,702.45025,28.96941,31.0125,0.00792980538334453,2750.78665650266,1.33820159733174,6.06161219544296,0.505794726706198,0,0.2672125
"7",2016-06-06 15:00:00,2016-06-06,"Campaign_1","15:00",15,-16.6950320095375,3.00800908481986,-1374.6535868256,0.62413491646954,4.89695545637313e-71,-5.46368552627989,0.815474861088268,-175.014699431185,0.268055306332463,8.04852282425828e-24,327,19.677441653503,0.265403650038293,-86.5671716894556,1.20271302150841,-14.3594914528723,0.233652431661301,2016-06-06 15:00:00,614.1439,29.89066,28.955,0.00781509972063517,2987.33287087199,0.273458391879331,4.62354475371365,0.404750341604877,0,0.26306875
"8",2016-06-06 16:00:00,2016-06-06,"Campaign_1","16:00",16,-52.4279736738946,1.09457365575811,-615.037304059578,0.712729495126627,2.62689630408051e-90,-11.6201000597992,0.319552599918345,-49.8400602309003,0.160481023150276,4.49354561288807e-14,328,19.7922606930492,0.688670328941872,-83.5393657151242,1.25566547150954,-14.1412376281504,0.214437915163641,2016-06-06 16:00:00,492.5742,30.26526,29.169166665,0.00804996577410087,3042.8434051279,0.905582543497082,6.34978972998724,0.515810103163264,0,0.26115625
"9",2016-06-06 17:00:00,2016-06-06,"Campaign_1","17:00",17,-49.6219859728003,0.868839798005946,-626.199269184543,0.820090839865269,3.38988743700002e-127,-5.71415194463011,0.324203457597294,-154.151853302471,0.664870907843169,9.16370709840385e-82,338,18.4507344145998,0.667224605336631,-83.6038953966556,1.31547503018309,-14.0794991659157,0.35965087250941,2016-06-06 17:00:00,345.40805,30.254595,29.4225,0.00811950800381045,3030.11213648151,1.25199645127723,5.16267836291965,0.3459859166353,0,0.25935
"10",2016-06-08 12:00:00,2016-06-08,"Campaign_1","12:00",12,-29.6930703208144,0.990287068242235,-846.855742647099,0.826067214578641,3.33036594512662e-115,-6.41260121928171,0.437497947451861,-120.891440245216,0.331497049742087,6.94626680333723e-28,300,22.7560877361353,0.613226083326268,-66.9346115105738,1.10929227161393,-11.7289536092515,0.249976947874214,2016-06-08 12:00:00,675.43195,30.76882,41.4625,0.0117794032457692,2588.99549244709,3.36483502712988,8.87163050790078,0.510250679489652,0,0.23895
"11",2016-06-08 13:00:00,2016-06-08,"Campaign_1","13:00",13,-39.007707374434,1.51887545311278,-635.872926477363,0.542543669072259,7.03140771153066e-53,-5.34329644784065,0.529270599822507,-141.970503184511,0.327454564149394,1.15022057950736e-27,302,22.2076403422788,0.441413204789027,-67.6520837442446,0.775044148257949,-11.7386882899768,0.222738891883689,2016-06-08 13:00:00,698.1637,31.382415,37.976666665,0.0111747464284002,2840.2609211813,3.58670194582537,9.63354989744389,0.458041740780305,0,0.23895
"12",2016-06-08 14:00:00,2016-06-08,"Campaign_1","14:00",14,-36.7720019077187,1.27216159257289,-684.462446735253,0.66764633555293,1.17710971023211e-75,-6.05499835425792,0.490009290419603,-123.35835996354,0.305461351925821,3.4115593513058e-26,310,21.6468632212973,0.48810403520886,-68.4077182235966,0.884619689197479,-11.7565968855036,0.235706013577829,2016-06-08 14:00:00,670.44775,31.88177,35.083333335,0.0106223194822892,3057.72463565897,4.00157411424337,10.985838234773,0.425921851514588,0,0.23650625
"13",2016-06-08 15:00:00,2016-06-08,"Campaign_1","15:00",15,-41.7500857634618,1.52686632348058,-581.530705053493,0.519284068197621,3.08778586073466e-51,-6.42032278011039,0.537959588766446,-114.379158063548,0.251856258231989,2.62405844195817e-21,312,20.8230385574156,0.374705025453027,-69.6864168802594,0.700874014909898,-11.9150180812465,0.197943082609314,2016-06-08 15:00:00,601.2976,32.244865,35.6825,0.0110351551781183,3092.05920439276,3.6309439561292,9.00641440387249,0.43083172367607,0,0.23459375
"14",2016-06-08 16:00:00,2016-06-08,"Campaign_1","16:00",16,-33.0601927479986,1.95920344311791,-762.319964560344,0.515448281544951,1.19709233433057e-51,-7.08503767202083,0.740212322560304,-98.7809725477921,0.111214263807837,1.06734757592071e-09,318,21.2292352516212,0.314026087708437,-68.9770171643442,0.742077298643022,-11.7391186506308,0.207012920484686,2016-06-08 16:00:00,488.20925,32.254355,36.208333335,0.0112057303430353,3068.49144348021,3.6558248988203,9.2302138969184,0.44222248770949,0,0.232575
"15",2016-06-08 17:00:00,2016-06-08,"Campaign_1","17:00",17,-34.5504021183752,1.05896035191439,-728.801994055808,0.776678230959344,1.25791576558374e-101,-3.23528458438339,0.363112572556877,-181.094335223251,0.646183365828405,5.19816079257409e-71,308,21.1219763812107,0.591342081741549,-69.0822720702836,1.1155095945317,-11.8158401865374,0.303886426765304,2016-06-08 17:00:00,332.23395,31.75794,36.5,0.0109840154525398,2970.0427231056,3.99304978288167,9.3730216490722,0.412227593990679,0,0.23215
"16",2016-06-10 15:00:00,2016-06-10,"Campaign_1","15:00",15,-38.2190004187211,2.03257150400068,-789.907400063797,0.528850564631726,6.85198764694546e-32,-8.67905803590033,1.05175537386434,-89.0332797191906,0.0505654518869073,0.0020305406247317,186,27.0556916371006,0.504878632534859,-67.4246804790832,0.746297739462195,-11.9709343773467,0.272036923870734,2016-06-10 15:00:00,542.9698,31.567055,49.123333335,0.0146266324222345,2354.14347992491,4.19592381237306,9.46428624147597,0.538617213297915,0,0.21175
"17",2016-06-10 16:00:00,2016-06-10,"Campaign_1","16:00",16,-35.3336676175123,1.58397934730801,-849.642070038922,0.68574828939464,6.78833029041166e-50,-8.91539319706205,0.863158307957024,-79.0324871371526,0.0597823371455261,0.000610607935122934,193,26.2885649885149,0.51194046962141,-67.6655055602986,0.748345178785761,-11.9228544050702,0.235758591239115,2016-06-10 16:00:00,457.43885,31.832905,48.393333335,0.0146325959048077,2424.11468518726,3.79690572443479,8.88152113034674,0.485020357337205,0,0.21079375
"18",2016-06-10 17:00:00,2016-06-10,"Campaign_1","17:00",17,-40.6529481667944,2.30633634078865,-714.286413314716,0.404486363118495,2.57691172695481e-25,-7.87843027885615,1.27728563518249,-107.257256720197,0.0475585161619554,0.00143549744182116,211,26.000612304192,0.344020448452821,-68.1296284335816,0.56996463556359,-12.0043289299552,0.24959736704743,2016-06-10 17:00:00,336.26855,31.539905,49.54166667,0.0147373420976074,2330.98598063357,3.48550857366456,8.37348638287586,0.39650877892872,0,0.20845625
"19",2016-06-12 14:00:00,2016-06-12,"Campaign_1","14:00",14,-22.2929245360449,4.08350858722838,-1814.0132458664,0.548483620622593,1.72470324136851e-47,-6.68542540862525,1.34821915159134,-234.445671732879,0.156929179637729,1.9886595207963e-11,266,24.8108165705877,0.276598587413113,-95.4158231780445,1.10541704485023,-16.1359336285864,0.267090168083783,2016-06-12 14:00:00,674.9065,28.876665,53.774166665,0.0136878062645365,1833.32253695924,3.24011397043333,7.99847232615602,0.420683549522601,0,0.19475
"20",2016-06-12 17:00:00,2016-06-12,"Campaign_1","17:00",17,-39.8444089042118,2.76004810826766,-1283.68936492456,0.618618297803087,3.27340944824982e-41,-4.01606115309861,1.37924713463489,-276.486942857757,0.231555010075205,2.10026951332774e-12,190,26.6417416261731,0.373820013949996,-88.0373513440942,0.870453563839178,-14.3960796268872,0.306439384100326,2016-06-12 17:00:00,352.3853,27.811445,62.493333335,0.0149799872874636,1399.49028580621,4.14395902361661,10.2021459780748,0.345336621582477,0,0.193475
"21",2016-06-28 12:00:00,2016-06-28,"Campaign_2","12:00",12,-46.9054296743275,3.46879278449104,-1126.927825485,0.515886493385308,1.94101003595687e-17,-19.0972410217608,2.0134889409095,201.553699561207,0.0918755375846114,0.00195671409355467,102,31.4822931013087,0.481619654304275,-82.7093805671924,0.766883859711166,-12.6936199573338,0.325013500626813,2016-06-28 12:00:00,661.539,32.061495,50.38666667,0.015338459300872,2361.5210596693,2.66120606353516,7.9342510373967,0.433753306911526,0,0.24235
"22",2016-06-28 16:00:00,2016-06-28,"Campaign_2","16:00",16,-47.6826109266116,1.70602922600291,-853.414288627478,0.600462352306775,2.55931590889647e-49,-5.68605228955664,0.76060523221095,-152.812826882645,0.195124173001264,6.95995809396845e-13,240,26.4614846735872,0.456961948678063,-79.9433710993926,0.718438654596257,-11.462681559866,0.225671619055166,2016-06-28 16:00:00,480.22815,33.216835,43.751666665,0.0142526126918581,2856.18780228649,3.88087516122268,8.45696104811503,0.412456211951753,0,0.23246875
"23",2016-06-28 18:00:00,2016-06-28,"Campaign_2","18:00",18,-54.3660096118433,1.93130396880526,-679.954699935111,0.4225169984793,1.44110533034107e-33,-11.5215127234886,0.802225017275648,-2.52888126027278,5.86523324355726e-05,0.900689377350947,268,25.2452366168273,0.376383012441242,-81.3059284931335,0.615177745357826,-11.6217074217806,0.194190743030485,2016-06-28 18:00:00,74.62151,31.167645,52.301666665,0.0151709532583044,2159.25836909447,2.23171099976427,5.11846068125904,0.149362588677574,0,0.229175
"24",2016-06-29 11:00:00,2016-06-29,"Campaign_2","11:00",11,-26.2927959121554,2.82834333208821,-1334.52667768074,0.558365400210574,8.4262729316337e-47,-12.8421962600549,0.591914138502554,24.0774039506467,0.00930904715972819,0.124358438462977,255,26.4022059761489,0.595965507715648,-76.8646283523493,1.53612607315958,-11.9297840478816,0.214642586955053,2016-06-29 11:00:00,556.73015,28.923165,56.5575,0.0144071529060935,1730.79372500117,2.7714651846289,8.06107728164383,0.3847030932368,0,0.22195
"25",2016-06-29 12:00:00,2016-06-29,"Campaign_2","12:00",12,-53.5066720634918,1.48473869756928,-667.337676543016,0.534244464129004,7.16508170321615e-47,-10.858236650197,0.649883145490059,-26.3942982945762,0.00927880226820293,0.112293673824341,273,25.5090819192361,0.526903306132317,-79.6785211871845,0.735510511549233,-11.8933761559864,0.220738158323457,2016-06-29 12:00:00,518.8266,29.97313,52.005,0.0140858560005198,2029.00823608663,2.56775738902592,7.83273777881556,0.383804152422239,0,0.22120625
"26",2016-06-29 13:00:00,2016-06-29,"Campaign_2","13:00",13,-50.3311200399535,1.92881780628303,-733.186226979114,0.460280913377996,3.63438654804492e-38,-9.3761467555279,0.742440121329077,-53.5253524078444,0.0297634215220813,0.00425114466936784,273,25.0195232771695,0.510401012738395,-79.6477725546817,0.876852631421783,-11.5163726620271,0.25173401493924,2016-06-29 13:00:00,706.1886,31.40604,48.05166667,0.0141353819452185,2382.20831863148,2.61055558806166,6.55129656570202,0.390514910986659,0,0.219825
"27",2016-06-29 14:00:00,2016-06-29,"Campaign_2","14:00",14,-40.5375974075072,2.48599771838975,-959.11046583257,0.460073229724302,8.12970716214437e-39,-7.23455464254118,0.985562936417584,-104.60343951294,0.060581314538839,3.33387919034299e-05,278,25.1637955399344,0.326855355433566,-78.6586737286909,0.726630297266766,-11.3921525868714,0.21839111846604,2016-06-29 14:00:00,510.2531,31.62989,45.37333333,0.0135221650224694,2536.60937271344,2.82325027895619,7.85956301935792,0.491330993264994,0,0.2177
"28",2016-06-29 15:00:00,2016-06-29,"Campaign_2","15:00",15,-53.8969123712494,0.816444002783413,-596.988158564798,0.762715927542028,7.94690723503035e-89,-10.0689490842746,0.307885329373364,-32.8077669217198,0.063901699527988,1.86260206924239e-05,280,24.5127606916255,0.912204805586911,-78.2853872581886,1.05956834048297,-11.4092292693799,0.201170886979486,2016-06-29 15:00:00,584.5159,32.577125,38.794166665,0.0121882801382153,2999.03730535798,3.04388784292183,7.98960676645777,0.409356542248476,0,0.21525625
"29",2016-06-29 16:00:00,2016-06-29,"Campaign_2","16:00",16,-49.4798443875941,0.679564721654824,-685.12041132085,0.86853733126783,3.48322673349465e-138,-8.43904266460355,0.268192727794447,-72.656383498928,0.32297663176907,5.33837920175643e-28,311,22.3646288107566,0.859280040945072,-80.1604103006582,1.30473645897976,-11.6926881933452,0.226902020533028,2016-06-29 16:00:00,460.3094,32.65047,36.62416667,0.0115590147419231,3117.34492569038,2.66790045881888,7.18132434254817,0.50115553371173,0,0.21334375
"30",2016-06-29 17:00:00,2016-06-29,"Campaign_2","17:00",17,-33.0154597898102,1.18092356754769,-1038.20607874363,0.841739169414722,2.38825411302112e-133,-5.30054667472096,0.310318158853663,-135.015141854166,0.565719667453426,2.29442306066102e-61,330,21.0760212098345,0.619993801846797,-82.3182501753039,1.58923781987984,-11.7122055678754,0.25210179106206,2016-06-29 17:00:00,371.57175,32.753355,35.58666667,0.011298495446171,3186.69310223307,2.34078447970864,7.17163446825541,0.328465668837622,0,0.2111125
"31",2016-06-29 18:00:00,2016-06-29,"Campaign_2","18:00",18,-62.3833905434147,1.02709729572147,-386.993071799974,0.488923714631197,5.26552375142431e-49,-6.86467011496305,0.354843182504212,-100.410868018277,0.350474739564436,4.04104122629662e-32,325,21.4599242430506,0.593748049085144,-80.4308299796292,0.733870767384458,-11.5473354941361,0.224899924913972,2016-06-29 18:00:00,199.94855,32.257,37.6925,0.0116433865670244,2998.25298388026,2.69823304126761,8.40215796629479,0.26778181570424,0,0.21005
"32",2016-06-30 11:00:00,2016-06-30,"Campaign_2","11:00",11,-16.5093321693026,1.67043680327964,-1458.79961817149,0.813577658869632,1.05118724686543e-91,-10.5607004178492,0.669870134477966,-19.2149539880998,0.00468627031085158,0.282883022136837,248,26.673025468901,0.597384640721686,-71.228565122011,1.35665532803709,-11.2814488539972,0.235450204453375,2016-06-30 11:00:00,436.8148,29.357875,55.175,0.0144516570675603,1828.83992468228,4.31337699723245,10.4838470236567,0.349900893364698,0,0.20399375
"33",2016-06-30 12:00:00,2016-06-30,"Campaign_2","12:00",12,-42.8665560413165,1.05340058058038,-789.101353850474,0.768040061127946,7.77659637783451e-84,-9.09015109235876,0.505603460926815,-51.3866351730254,0.0574483875764307,9.4924731580595e-05,260,25.6561131479133,0.677161895833395,-73.6445826888894,0.919029009574786,-11.0944300344326,0.218826355565572,2016-06-30 12:00:00,625.18275,30.8721,51.576666665,0.0147474506843551,2153.61368188157,4.10476637718215,10.0692464298103,0.434593096264868,0,0.20250625
"34",2016-06-30 13:00:00,2016-06-30,"Campaign_2","13:00",13,-30.2652948722547,1.06878320386039,-1131.61169638405,0.878072518514165,7.81597906923449e-99,-8.74927859107526,0.527609062900953,-55.6451859301418,0.0666912999628684,0.000133068834715476,214,27.1420692248236,0.900008540827292,-72.0033462534505,1.48397372752559,-10.8016801674197,0.264781100860383,2016-06-30 13:00:00,495.9973,30.71147,51.326666665,0.0145428206604967,2146.30785171383,3.88414028046358,9.15132746286448,0.330983920381612,0,0.20123125
